comment,label
giao hàng nhanh nhưng lần này khá buồn vì lần trước mình mua tai nghe ưng_ý lắm luôn nhưng lần này khá thất_vọng thứ nhất khui hộp mình không thấy có tem niêm_phong như lần trước còn bị xước thứ hai là tai nghe number bên_bị mất đệm tai thứ ba là tai nghe number bên_bị móp mình test âm_thanh thì vẫn ok,1
tai nghe nghe được mấy hôm đã hỏng number bên tai nghe mặc_dù có number không nhưng hỏng nhanh quá,1
chất_lượng bình_thường không có bass,1
nút tai nghe bị bẩn và hơi rách nhẹ tai nghe hơi rè không được như mong_đợi đựng trong hộp giấy chứ không phải hộp nhựa như trong hình được cái cửa_hàng nhiệt_tình thân_thiện nên mình mới cho number sao không thì đã trả hàng,1
sản_phẩm không đúng như ảnh quảng_cáo dây_bọc nhưa không chắc lắm song vẫn kết_nối tốt giá cũng rẻ và trời mưa nhiều nên mình không đổi trả nữa cửa_hàng nhắn_tin hay báo trước cho khách_hàng thì hay hơn,1
dây đồng_hồ không có túi đựng nhìn đóng_gói sơ_sài dây hơi cứng tạm được,1
chất_liệu kém màu khác trên hình mô_tả,1
xin phép đánh_giá number s vì mình mua number cái nhưng chỉ có number cái nghe được thôi ạ,1
mua màu xanh dương giao màu vàng,1
giá cũng tạm ổn mà chất_lượng thì dùng muốn rối lọn tiền_đình luôn tiếng lúc có lúc không lúc lên lúc xuống rất biết cách làm người khác giật_mình âm_thanh khá lớn_tiếng trong được cái nhỏ gọn mà công_suất ổn nên thôi dùng cũng tạm được,1
sản_phẩm hoạt_động ok nhưng đóng_gói không kĩ nên bị nứt cục adapter,1
cửa_hàng ơi mình nhận hàng rồi nhưng đèn không lên đủ number kênh,1
tiền nào của đó thật mọi người em k biết nhưng chất_lượng thì e chưa hài_lòng mic hát nặng nếu mở to quá thì hú kết_hợp với đẩy cug k duoc hay cho lắm nói_chung các bác muốn trải_nghiệm thì mua được rẻ nhưng đòi chất_lượng thì k có nhé,1
giao hàng trễ cửa_hàng nt không trả_lời sản_phẩm tốt giá ổn không chê,1
chữ yamaha in bị nhoè xấu,1
tạm được trong tầm giá,1
hộp cũ chưa bit sản_phẩm thế_nào,1
tạm ổn hơi bất_tiện vì có remote cũng không bấm được mà phải bấm thủ_công giá tương_đối chấp_nhận được và giao hàng nhanh được cái đóng_gói đẹp và rất chuyên_nghiệp,1
hàng tạm được không biết có lỗi gì không mà cắm loa vào cứ bụp bụp không thấy ra âm_thành,1
cửa_hàng đợi dồn đơn mới tạo nên chờ ship rất lâu mất number h để cửa_hàng tạo đơn sau khi cửa_hàng chấp_nhận,1
loa nghe không hay nghe cho co chư s cha hay gi hê t lơ mua rô i không le đem bo,1
loa tốt nghe tiếng treble hay giá rẻ khá oke loa bị mẻ trước khi giao cửa_hàng đóng_gói tốt giao hàng nhanh_chóng,1
cho mình dây sạc hỏng à cửa_hàng,1
mọi thứ ổn trừ cái dây đầu livestream lấy nhạc từ máy_tính tai nghe được nhưng họ người xem livestream thì k nghe được nhạc chỉ nghe mình nói,1
micro thu âm kém không bắt mấy nói nghe rất nhỏ phải để gần thì nói rõ hơn được một_chút lên chưa được ok,1
míc hát roè lắm không được hay,1
hàng hơi sướt giống đã qua sử_dụng,1
hàng ok,1
hộp xinh_xắn đã cắm thử nghe được cả number bên nhưng phần tai nghe bên phải bẩn thật bẩn kiểu mốc mốc ý,1
sản_phẩm không có hộp như cửa_hàng đăng dây tai nghe bị bẩn chưa được hài_lòng chất_lượng chưa dùng chưa biết,1
tai nghe không rõhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhh,1
giá rẻ hợp_lý nhưng number bên tai nghe bị mốc,1
giao hàng nhanh nhưng bao bị rọc ra,1
chất_lượng hình_ảnh bị giảm nhiều chỉnh đúng độ_phân_giải nhưng vẫn hơi nhoè,1
vừa dùng được number phút thì nóng ran rồi không dùng được nữa,1
dây lỏng phải đè vào cáp mới xài được,1
bổ_sung hình_ảnh cụ_thể sản_phẩm để khách_hàng lựa_chọn chính_xác loại mình cần mua,1
hàng_không chắc_chắn lắm hơi yếu nhưng tiền nào của ý mình treo tivi number inch nhưng hơi yếu nên bác nào tivi to hơn thì lên mua loại đắt tiền hơn nhé,1
cửa_hàng giao thiếu keo tản nhiệt mặc_dù không đáng bao_nhiêu nhưng làm_ăn hãy chú_ý những thứ nhỏ nhất,1
sản_phẩm ở mức tiền_nào_của_nấy,1
hàng đầy_đủ nhưng đóng_gói chưa chắc_chắn dán mỗi băng_dính vỏ hộp sản_phẩm rất mỏng,1
loại này mua tặng ông_xã mà ổ có vẽ k ưng chưa thấy ổ dùng không ổn dù âm_lượng chỉnh nhỏ nhưng âm_thanh thông_báo thì maximum haizzz dùng nghe nhạc bậy_bạ thì được chứ dùng cho điện_thoại thì bó hand,1
tai nghe âm_thanh lớn quá không êm nên cứ bị giựt mình kiểu muốn banh màng_nhĩ tạm được thôi vì tiền nào thì của đó,1
tai nghe bị lệch âm về tai bên trái và nhanh hết pin nói_chung là với giá vậy thì cũng chấp_nhận được,1
hơi buồn vì number tai bên trái_lại to hơn bên phải tầm giá này cũng không muốn đổi trả thôi ủng_hộ cửa_hàng,1
chất_lượng sản_phẩm tạm được có_điều mới nhận được mà bị tróc sơn chưa hài_lòng cho lắm,1
tôi đặt mua đĩa combo nhưng nhận hàng chỉ có number game,1
dùng được đúng number lần cũng k sạc điện được,1
mua về rất ok nhưng đến khi xài number bữa bị hư number bên không sáng đèn không nghe được với giá này thì nv là cũng tạm được,1
hàng khá ổn với mức giá này hàng cũng bị lỗi number số phần nên number sao,1
hàng quốc_tế giao number tuần đóng_gói cẩn_thận nhìn mới và xịn xò mỗi_tội nghe được number bên tai nghe tai trái có nháy đèn nhưng thử các kiểu đều k nghe được nhạc cảm_ứng nhạy loa to chất_lượng âm_thanh cũng được mic oke,1
k biết sao nhưng máy mình k kết_nối được,1
cái lỗ sạc quá bé để cắm sạc bâyh thì không sạc được,1
phi van chuyen cao,1
loa nghe ổn trong tầm giá loa chỉ phù_hợp nghe bolero hay cac bài nhẹ_nhàng không thích hop nghe edm công xuất thực_tế là number w minh đả trải_nghiệm và củng thấy hài_lòng,1
loa nghe tương_đối to nhưng rè nghe không hay,1
giao hàng nhanh loa bị dập một góc nghe ok có tí hơi rè nhưng gần như_không,1
loa nghe được nhưng đặt rêu lại giao đỏ cảm_thấy bực vì mình tưởng là màu mình thích mình mới lấy,1
chất âm ổn lúc mình nhận được bao_bì k có vấn_đề nhưng lấy loa ra lắc nghe kêu mở ra xem thì phần màng loa bị bung lọt_thỏm xuống dưới chắc do vận_chuyển hay gia_công j đó rồi cửa_hàng nên cho ít đồ bảo_hộ bên trong bìa,1
giao không đúng màu,1
sản_phẩm dùng được mỗi_tội giao không đúng màu,1
loa còn bé hơn loa dth của mình nữa cảm_ứng đổi đèn thì khá chập_chờn,1
giao hàng hơi chậm,1
kết_nối kém mãi mới kết_nối được đèn chập_chờn chất_lượng loa ở mức_độ trung_bình,1
sạc đểu giao lâu sạc vào lag máy sao á nhanh hỏng,1
sản_phẩm dùng lúc sạc sẽ bị loạn cảm_ứng còn để tự sạc thì ok hình_ảnh chỉ để nhận xu men thông_cảm,1
củ sạc công_suất yếu sạc cho điện_thoại chắc cháy sạc dùng sạc pin đồ_chơi linh_tinh thì được,1
giao hàng lâu quá ạ đặt từ number mà đến number mới nhận được hàng đóng_gói thì quá sơ_sài chất_lượng thì phải sử_dụng mới biết hình_ảnh manh tính_chất nhận xu,1
không giống với loại sản_phẩm chọn mua,1
giao nhầm màu rồi,1
number sản_phẩm phù_hợp với giá tiền number chất_lượng tương_đương với giá sản_phẩm number houshing làm bằng nhựa bóng number âm_thanh chấp_nhận được,1
bé quá nghe nhạc thì ổn,1
giao nhầm màu nhưng hỗ_trợ không rep,1
đặt màu đen sao lại đưa cho màu đỏ chất_lượng hơi rè không như mog đợi,1
đặt màu đen nhưng giao màu đỏ,1
cũng được giao hàng nhanh đóng_gói kỹ_càng,1
pin cho tai nghe mua hai chết một quá đen,1
quá lâu,1
không vừa,1
đóng_gói sơ_sài méo cả sản_phẩm bên trong ship lâu,1
pin mau hết kết_nối chập_chờn,1
háo_hức bao_nhiêu lúc về thất_vọng bấy_nhiêu vỏ dựng thì bj rách number tý bên trong vì bẩn number tý vỏ còn k vừa khiết cái hộp nx chứ chỉ được cái tai nghe còn ổn number bên nghe tiếng thì to number bên tiếng thì nhỏ mua để cho bt lần sau k mua nx cảm_ơn và kbh quay lại,1
hàng tốt âm_thanh căng cực nhưng đánh_giá thấp là dung_lượng pin kém number nghe chưa đầy number p xuống còn number,1
kết_nối với blutood không được quá chậm,1
sản_phẩm cg khá ok giống hình nghe trong nhưng sao nhanh xuống pin quá chưa được tiếng đã hết rồi,1
bóp đựng bụi quá,1
mỏng hơn loại lần trước đặt dễ rách chất_lượng tạm ổn,1
sản_phẩm phù_hợp với giá_thành riêng sản_phẩm khuôn quấn dây bị lỗi thiếu cửa_hàng nên chú_ý hơn trong khâu kiểm_tra đóng_gói,1
tiền_nào_của_nấy thôi mọi người nhé loại dẻ thì không tốt chấp_nhận thôi không đòi_hỏi được,1
dây mỏng_manh ghê luôn,1
khó xử dụng dây dài không biết cách để làm thế_nào vừa tay đã nhớ cửa_hàng hỗ_trợ cửa_hàng gửi ảnh không hiểu gì và không được hỗ_trợ thêm mua về giờ không sử_dụng được,1
giao thếu,1
đặt màu đen cửa_hàng giao màu trắng trước mua cái màu trắng rồi muốn mua màu đen thay_đổi mà_lại giao màu trắng chán cửa_hàng,1
chỗ chốt đeo bị tróc_sơn,1
đó dịch_bệnh number ngày mới nhận được hàng nên thông_cảm,1
đồng_hồ chỉ_định dùng cho lực_sĩ quá khó tháo_lắp,1
cùng ở hn mà giao hàng lâu đợi đến number ngày mới nhận được hàng dây đeo mua bị đắt so với giá tiền không biết sử_dụng được lâu không,1
không nên mua miếng dán vết cắt như kiểu bavi dán vào rất khó và nhăn dây deo gọi là inox nhưng nhìn xấu và lắp vào không vừa mi4,1
sản_phẩm đeo bị tuột chốt fjgjgugfyjhfydugljogfyfohstdhihjfysrsugueaedyfufyfugufyseatgkjlbk,1
giao hàng sai mẫu tuy_nhiên sản_phẩm đẹp cũng là góp_ý muốn cửa_hàng sửa và chú_ý hơn lần sau,1
tạm duyệt,1
đẹp nhưng mua về khó đeo,1
dùng tạm đeo được nửa tháng đã có hiện_tượng bong lớp sơn bóng trên khung sắt,1
có number dây cao_su number dây vừa number dây không vừa đóng_gói hở hẳn giữa đường dán băng_dính nhìn được vào bên trong nhưng dây công_nhận đẹp,1
sản_phẩm chưa tốt phần chốt của dây đeo bị lỏng_lẻo di_chuyển tay number chút là tuột,1
hàng cửa_hàng giao cho mình không phải là hàng mới,1
giao lộn thành dây của miband number,1
mua number cái thì number cái dùng được number cái thì không được vì có nhựa bên trong ổ,1
mua number cái thì number cái không đủ dây nguồn micro usb number cái thì đủ,1
ban_đầu thì dùng ngon nghẻ nhưng màu_sắc không chuẩn lắm sau nửa tháng sử_dụng thì em ấy die rồi ạ,1
giao hàng nhanh mô_tả có cả dây vàng mình xem hình_ảnh từ người mua khác cũng có dây vàng mà mình không có hình_ảnh thì có tăng giảm âm_lượng và trong mô_tả cũng k nói rõ có tăng giảm âm_lượng hay k,1
sản_phẩm chưa được như mong_đợi,1
do thanh_toán trước nên cửa_hàng giao hàng_không chất_lượng gì cả đã có nhắn_tin hỏi nên mới dám chọn và cid tin tường sạc thì vẫn ok tuy_nhiên dây sạc không đúng với hình_ảnh bị trầy nhiều có bảo_hành nên cửa_hàng vẫn cho đổi được mong cửa_hàng sau_này kiểm_tra lại hàng trước khi giao,1
mình đặt number miếng number mm và number miếng number mm nhưng không giao number mm mà giao number mm mình có ghi_chú,1
cửa_hàng giao thiếu miếng dán màn_hình đồng_hồ nhé số tiền quá ít để phải đi gởi trả hàng sau cửa_hàng nhớ đóng đủ hàng cho khách giùm lần mua lần khó mà giao thiếu bực lắm,1
chất_lượng sạc apple watch thì tốt nhưng mua ốp lưng thì cửa_hàng gửi nhầm hàng nhắn_tin phản_hồi thì cửa_hàng không trả_lời không được hài_lòng lắm vì thái_độ phục_vụ của cửa_hàng,1
